title,views,cast,script,directing,likes,dislikes,dt_published
oz,1750052.0,thati lopes,,,147726.0,3650.0,2019-08-24
oz,1750052.0,pedro benevides,,,147726.0,3650.0,2019-08-24
oz,1750052.0,rafael portugal,,,147726.0,3650.0,2019-08-24
porchat original,2651976.0,fabio porchat,,,185070.0,3350.0,2019-08-22
porchat original,2651976.0,rafael portugal,,,185070.0,3350.0,2019-08-22
porchat original,2651976.0,pedro benevides,,,185070.0,3350.0,2019-08-22
"karaokê - a guiana sumiu... (""foda-se"")",260892.0,,,,21195.0,610.0,2019-08-21
mma,824809.0,jefferson schroeder,,,69022.0,17079.0,2019-08-19
mma,824809.0,pedro benevides,,,69022.0,17079.0,2019-08-19
mma,824809.0,raphael logam,,,69022.0,17079.0,2019-08-19
a guiana sumiu...,5341465.0,fábio porchat,,,309978.0,17211.0,2019-08-17
a guiana sumiu...,5341465.0,antonio tabet,,,309978.0,17211.0,2019-08-17
a guiana sumiu...,5341465.0,estevam nabote,,,309978.0,17211.0,2019-08-17
a guiana sumiu...,5341465.0,paula jubé,,,309978.0,17211.0,2019-08-17
a guiana sumiu...,5341465.0,pedro benevides,,,309978.0,17211.0,2019-08-17
a guiana sumiu...,5341465.0,karina ramil,,,309978.0,17211.0,2019-08-17
a guiana sumiu...,5341465.0,noemia oliveira,,,309978.0,17211.0,2019-08-17
a guiana sumiu...,5341465.0,carlos takeshi,,,309978.0,17211.0,2019-08-17
a guiana sumiu...,5341465.0,gabriel esteves,,,309978.0,17211.0,2019-08-17
casal,4038949.0,fabio porchat,gabriel esteves,,228952.0,4497.0,2019-08-15
casal,4038949.0,fabio porchat,pedro esteves,,228952.0,4497.0,2019-08-15
casal,4038949.0,thati lopes,gabriel esteves,,228952.0,4497.0,2019-08-15
casal,4038949.0,thati lopes,pedro esteves,,228952.0,4497.0,2019-08-15
casal,4038949.0,evelyn castro,gabriel esteves,,228952.0,4497.0,2019-08-15
casal,4038949.0,evelyn castro,pedro esteves,,228952.0,4497.0,2019-08-15
site de compra e venda,2964842.0,rafael portugal,,,168535.0,2754.0,2019-08-12
site de compra e venda,2964842.0,luciana paes,,,168535.0,2754.0,2019-08-12
site de compra e venda,2964842.0,pedro benevides,,,168535.0,2754.0,2019-08-12
filho é maravilhoso,4514213.0,rafael portugal,,,246114.0,4585.0,2019-08-10
filho é maravilhoso,4514213.0,pedro benevides,,,246114.0,4585.0,2019-08-10
filho é maravilhoso,4514213.0,camillo borges,,,246114.0,4585.0,2019-08-10
filho é maravilhoso,4514213.0,estevam borges,,,246114.0,4585.0,2019-08-10
filho é maravilhoso,4514213.0,carol zanqui,,,246114.0,4585.0,2019-08-10
coskles,1139958.0,gregório duvivier,,,87831.0,8343.0,2019-08-08
coskles,1139958.0,evelyn castro,,,87831.0,8343.0,2019-08-08
coskles,1139958.0,paula jubé,,,87831.0,8343.0,2019-08-08
trailer - a guiana sumiu,301867.0,,,,23735.0,357.0,2019-08-07
maquiei um cadáver e olha no que deu,1599973.0,thati lopes,,,169467.0,7103.0,2019-08-05
maquiei um cadáver e olha no que deu,1599973.0,anja bittencourt,,,169467.0,7103.0,2019-08-05
histórico,4317811.0,fábio porchat,,,300570.0,3884.0,2019-08-03
histórico,4317811.0,noemia oliveira,,,300570.0,3884.0,2019-08-03
dr. laserman,2006971.0,camillo borges,,,143367.0,2015.0,2019-08-01
dr. laserman,2006971.0,thati lopes,,,143367.0,2015.0,2019-08-01
dr. laserman,2006971.0,rafael portugal,,,143367.0,2015.0,2019-08-01
dr. laserman,2006971.0,estevam nabote,,,143367.0,2015.0,2019-08-01
dr. laserman,2006971.0,pedro benevides,,,143367.0,2015.0,2019-08-01
reencarnação,5906306.0,antonio tabet,,,327026.0,7595.0,2019-07-29
reencarnação,5906306.0,rafael portugal,,,327026.0,7595.0,2019-07-29
novos termos,1766557.0,estevam nabote,,,138323.0,5810.0,2019-07-27
novos termos,1766557.0,karina ramil,,,138323.0,5810.0,2019-07-27
americano,3201829.0,rafael portugal,,,201031.0,4717.0,2019-07-25
americano,3201829.0,gregório duvivier,,,201031.0,4717.0,2019-07-25
americano,3201829.0,karina ramil,,,201031.0,4717.0,2019-07-25
viada,4057504.0,thati lopes,,,278668.0,7034.0,2019-07-22
viada,4057504.0,fábio de luca,,,278668.0,7034.0,2019-07-22
viada,4057504.0,victor meyniel,,,278668.0,7034.0,2019-07-22
viada,4057504.0,dudu rios,,,278668.0,7034.0,2019-07-22
em nome do pai,2188034.0,rafael portugal,,,156301.0,6845.0,2019-07-20
em nome do pai,2188034.0,camillo borges,,,156301.0,6845.0,2019-07-20
em nome do pai,2188034.0,gabriel totoro,,,156301.0,6845.0,2019-07-20
em nome do pai,2188034.0,evelyn castro,,,156301.0,6845.0,2019-07-20
"ai, que abdução",1300451.0,gregório duvivier,,,103998.0,6387.0,2019-07-18
"ai, que abdução",1300451.0,fábio porchat,,,103998.0,6387.0,2019-07-18
"ai, que abdução",1300451.0,narcisa tamborindeguy,,,103998.0,6387.0,2019-07-18
"ai, que abdução",1300451.0,pedro benevides,,,103998.0,6387.0,2019-07-18
"ai, que abdução",1300451.0,rafael portugal,,,103998.0,6387.0,2019-07-18
carta branca,10157823.0,rafael portugal,,,336728.0,7274.0,2019-07-15
carta branca,10157823.0,thati lopes,,,336728.0,7274.0,2019-07-15
carta branca,10157823.0,pedro benevides,,,336728.0,7274.0,2019-07-15
ju,4327576.0,fabio porchat,,,267176.0,5129.0,2019-07-13
ju,4327576.0,rafael portugal,,,267176.0,5129.0,2019-07-13
ju,4327576.0,pedro benevides,,,267176.0,5129.0,2019-07-13
vida loka,1997544.0,camillo borges,,,138258.0,7617.0,2019-07-11
vida loka,1997544.0,pedro benevides,,,138258.0,7617.0,2019-07-11
vida loka,1997544.0,karina ramil,,,138258.0,7617.0,2019-07-11
balbúrdia,4299587.0,fábio porchat,,,350158.0,14723.0,2019-07-08
balbúrdia,4299587.0,rafael portugal,,,350158.0,14723.0,2019-07-08
balbúrdia,4299587.0,karina ramil,,,350158.0,14723.0,2019-07-08
balbúrdia,4299587.0,thati lopes,,,350158.0,14723.0,2019-07-08
busca de entorpecentes,4135374.0,pedro benevides,,,226438.0,4779.0,2019-07-06
busca de entorpecentes,4135374.0,antonio tabet,,,226438.0,4779.0,2019-07-06
busca de entorpecentes,4135374.0,rafael portugal,,,226438.0,4779.0,2019-07-06
mendigas,3510578.0,thati lopes,,,207227.0,2708.0,2019-07-04
mendigas,3510578.0,evelyn castro,,,207227.0,2708.0,2019-07-04
mendigas,3510578.0,karina ramil,,,207227.0,2708.0,2019-07-04
mendigas,3510578.0,manuela moog,,,207227.0,2708.0,2019-07-04
mendigas,3510578.0,gregório duvivier,,,207227.0,2708.0,2019-07-04
mendigas,3510578.0,rafael portugal,,,207227.0,2708.0,2019-07-04
famoso quem?,4634986.0,thati lopes,,,251130.0,3306.0,2019-07-01
famoso quem?,4634986.0,rafael portugal,,,251130.0,3306.0,2019-07-01
famoso quem?,4634986.0,gabriel totoro,,,251130.0,3306.0,2019-07-01
coach,5778480.0,bianca byington,,,336669.0,4350.0,2019-06-29
coach,5778480.0,rafael portugal,,,336669.0,4350.0,2019-06-29
coach,5778480.0,antonio tabet,,,336669.0,4350.0,2019-06-29
viajando,3014681.0,fábio porchat,,,163337.0,5629.0,2019-06-27
viajando,3014681.0,evelyn castro,,,163337.0,5629.0,2019-06-27
viajando,3014681.0,maria paula pinheiro,,,163337.0,5629.0,2019-06-27
parabéns papai,2873138.0,gregório duvivier,,,199497.0,6234.0,2019-06-24
parabéns papai,2873138.0,thati lopes,,,199497.0,6234.0,2019-06-24
crowdfunding,1625535.0,pedro benevides,,,119939.0,1216.0,2019-06-22
crowdfunding,1625535.0,camillo borges,,,119939.0,1216.0,2019-06-22
crowdfunding,1625535.0,fábio porchat,,,119939.0,1216.0,2019-06-22
atlântida,4674363.0,evelyn castro,,,244928.0,3451.0,2019-06-20
atlântida,4674363.0,rafael portugal,,,244928.0,3451.0,2019-06-20
atlântida,4674363.0,pedro benevides,,,244928.0,3451.0,2019-06-20
plano de invasão,2156167.0,fábio porchat,,,156794.0,2828.0,2019-06-17
plano de invasão,2156167.0,gregório duvivier,,,156794.0,2828.0,2019-06-17
plano de invasão,2156167.0,pedro benevides,,,156794.0,2828.0,2019-06-17
plano diabólico,2555882.0,antonio tabet,,,179150.0,4482.0,2019-06-15
plano diabólico,2555882.0,rafael portugal,,,179150.0,4482.0,2019-06-15
plano diabólico,2555882.0,fábio porchat,,,179150.0,4482.0,2019-06-15
plano diabólico,2555882.0,gregório duvivier,,,179150.0,4482.0,2019-06-15
plano diabólico,2555882.0,pedro benevides,,,179150.0,4482.0,2019-06-15
ciúmes 2,4166314.0,letícia lima,,,254099.0,4680.0,2019-06-13
ciúmes 2,4166314.0,fábio porchat,,,254099.0,4680.0,2019-06-13
ciúmes 2,4166314.0,bianca frossard,,,254099.0,4680.0,2019-06-13
ciúmes 2,4166314.0,juliana corrêa,,,254099.0,4680.0,2019-06-13
bolsa,2151028.0,pedro benevides,,,139605.0,1987.0,2019-06-10
bolsa,2151028.0,karina ramil,,,139605.0,1987.0,2019-06-10
bolsa,2151028.0,camillo borges,,,139605.0,1987.0,2019-06-10
bolsa,2151028.0,evelyn castro,,,139605.0,1987.0,2019-06-10
bolsa,2151028.0,rafael portugal,,,139605.0,1987.0,2019-06-10
garoto do sinal,1767431.0,gregório duvivier,,,139711.0,2524.0,2019-06-08
garoto do sinal,1767431.0,fábio de luca,,,139711.0,2524.0,2019-06-08
garoto do sinal,1767431.0,thati lopes,,,139711.0,2524.0,2019-06-08
handmaid's tale,1710054.0,karina ramil,,,187001.0,26872.0,2019-06-06
handmaid's tale,1710054.0,thati lopes,,,187001.0,26872.0,2019-06-06
handmaid's tale,1710054.0,evelyn castro,,,187001.0,26872.0,2019-06-06
handmaid's tale,1710054.0,bianca frossard,,,187001.0,26872.0,2019-06-06
merchan de época,2674565.0,antonio tabet,,,157085.0,2755.0,2019-06-03
merchan de época,2674565.0,rafael portugal,,,157085.0,2755.0,2019-06-03
merchan de época,2674565.0,noemia oliveira,,,157085.0,2755.0,2019-06-03
merchan de época,2674565.0,karina ramil,,,157085.0,2755.0,2019-06-03
merchan de época,2674565.0,pedro benevides,,,157085.0,2755.0,2019-06-03
pecados,2242826.0,fábio porchat,,,138081.0,6509.0,2019-06-01
pecados,2242826.0,camillo borges,,,138081.0,6509.0,2019-06-01
karatê kid,2192089.0,pedro benevides,,,137472.0,5288.0,2019-05-30
karatê kid,2192089.0,thati lopes,,,137472.0,5288.0,2019-05-30
karatê kid,2192089.0,carlos takeshi,,,137472.0,5288.0,2019-05-30
karatê kid,2192089.0,lucas pinho,,,137472.0,5288.0,2019-05-30
teleconferência,1352922.0,fábio porchat,,,96441.0,2640.0,2019-05-27
teleconferência,1352922.0,gregório duvivier,,,96441.0,2640.0,2019-05-27
teleconferência,1352922.0,joel vieira,,,96441.0,2640.0,2019-05-27
chá de revelação,1976638.0,ana alice de aguiar,,,129910.0,5073.0,2019-05-25
chá de revelação,1976638.0,evelyn castro,,,129910.0,5073.0,2019-05-25
chá de revelação,1976638.0,pedro benevides,,,129910.0,5073.0,2019-05-25
chá de revelação,1976638.0,pedro casa nova,,,129910.0,5073.0,2019-05-25
clube do vinho,3428207.0,marcelo mansfield,,,199472.0,4408.0,2019-05-23
clube do vinho,3428207.0,rafael portugal,,,199472.0,4408.0,2019-05-23
clube do vinho,3428207.0,thati lopes,,,199472.0,4408.0,2019-05-23
beijo,1590018.0,gregório duvivier,,,112072.0,17424.0,2019-05-20
beijo,1590018.0,camillo borges,,,112072.0,17424.0,2019-05-20
beijo,1590018.0,jefferson schroeder,,,112072.0,17424.0,2019-05-20
despedida de solteira,1683013.0,estevam nabote,,,126525.0,5189.0,2019-05-18
despedida de solteira,1683013.0,evelyn castro,,,126525.0,5189.0,2019-05-18
despedida de solteira,1683013.0,karina ramil,,,126525.0,5189.0,2019-05-18
despedida de solteira,1683013.0,thati lopes,,,126525.0,5189.0,2019-05-18
despedida de solteira,1683013.0,yuri marçal,,,126525.0,5189.0,2019-05-18
congestionamento,2193332.0,antonio tabet,,,138810.0,3919.0,2019-05-16
congestionamento,2193332.0,fábio porchat,,,138810.0,3919.0,2019-05-16
congestionamento,2193332.0,karina ramil,,,138810.0,3919.0,2019-05-16
congestionamento,2193332.0,pedro benevides,,,138810.0,3919.0,2019-05-16
congestionamento,2193332.0,rafael portugal,,,138810.0,3919.0,2019-05-16
posse de arma,5301792.0,camillo borges,,,386422.0,46355.0,2019-05-13
posse de arma,5301792.0,gregório duvivier,,,386422.0,46355.0,2019-05-13
posse de arma,5301792.0,pedro benevides,,,386422.0,46355.0,2019-05-13
posse de arma,5301792.0,rafael portugal,,,386422.0,46355.0,2019-05-13
posse de arma,5301792.0,thati lopes,,,386422.0,46355.0,2019-05-13
thor,2750854.0,evelyn castro,,,200853.0,9385.0,2019-05-11
thor,2750854.0,fábio porchat,,,200853.0,9385.0,2019-05-11
thor,2750854.0,giulia ayade,,,200853.0,9385.0,2019-05-11
thor,2750854.0,joão bravo,,,200853.0,9385.0,2019-05-11
thor,2750854.0,leo tabet,,,200853.0,9385.0,2019-05-11
thor,2750854.0,marina wilson,,,200853.0,9385.0,2019-05-11
thor,2750854.0,rafinha weiss,,,200853.0,9385.0,2019-05-11
de férias com o ex,10494688.0,antonio tabet,,,510935.0,16313.0,2019-05-09
de férias com o ex,10494688.0,noemia oliveira,,,510935.0,16313.0,2019-05-09
de férias com o ex,10494688.0,raphael portugal,,,510935.0,16313.0,2019-05-09
de férias com o ex,10494688.0,thati lopes,,,510935.0,16313.0,2019-05-09
de férias com o ex,10494688.0,bifão,,,510935.0,16313.0,2019-05-09
de férias com o ex,10494688.0,claudinho matos,,,510935.0,16313.0,2019-05-09
de férias com o ex,10494688.0,gabriel aglio,,,510935.0,16313.0,2019-05-09
bastidores,880284.0,fábio de luca,,,71480.0,9875.0,2019-05-06
bastidores,880284.0,gregório duvivier,,,71480.0,9875.0,2019-05-06
bastidores,880284.0,noemia oliveira,,,71480.0,9875.0,2019-05-06
acidente de avião,2088737.0,camillo borges,,,113840.0,3905.0,2019-05-04
acidente de avião,2088737.0,karina ramil,,,113840.0,3905.0,2019-05-04
acidente de avião,2088737.0,rafael portugal,,,113840.0,3905.0,2019-05-04
acidente de avião,2088737.0,thati lopes,,,113840.0,3905.0,2019-05-04
cidadão de bem,4066854.0,antonio tabet,,,239871.0,4452.0,2019-05-02
cidadão de bem,4066854.0,fábio porchat,,,239871.0,4452.0,2019-05-02
cidadão de bem,4066854.0,gregório duvivier,,,239871.0,4452.0,2019-05-02
cidadão de bem,4066854.0,pedro benevides,,,239871.0,4452.0,2019-05-02
cidadão de bem,4066854.0,thati lopes,,,239871.0,4452.0,2019-05-02
eu não vejo série,3127071.0,gabriel totoro,,,200661.0,2348.0,2019-04-29
eu não vejo série,3127071.0,pedro benevides,,,200661.0,2348.0,2019-04-29
eu não vejo série,3127071.0,rafael portugal,,,200661.0,2348.0,2019-04-29
eu não vejo série,3127071.0,thati lopes,,,200661.0,2348.0,2019-04-29
surfe de titãs - campeonato de surf para mendigos,199625.0,andré fustagno,,,14772.0,752.0,2019-04-27
surfe de titãs - campeonato de surf para mendigos,199625.0,antonio tabet,,,14772.0,752.0,2019-04-27
surfe de titãs - campeonato de surf para mendigos,199625.0,camillo borges,,,14772.0,752.0,2019-04-27
surfe de titãs - campeonato de surf para mendigos,199625.0,fabio porchat,,,14772.0,752.0,2019-04-27
surfe de titãs - campeonato de surf para mendigos,199625.0,felipe dylon,,,14772.0,752.0,2019-04-27
surfe de titãs - campeonato de surf para mendigos,199625.0,matheus canella,,,14772.0,752.0,2019-04-27
surfe de titãs - campeonato de surf para mendigos,199625.0,mauricio ozorio,,,14772.0,752.0,2019-04-27
surfe de titãs - campeonato de surf para mendigos,199625.0,pedro benevides,,,14772.0,752.0,2019-04-27
surfe de titãs - campeonato de surf para mendigos,199625.0,rodrigo magal,,,14772.0,752.0,2019-04-27
surfe de titãs - campeonato de surf para mendigos,199625.0,victor leal,,,14772.0,752.0,2019-04-27
surfe de titãs - barreira de corais na austrália,283369.0,andré fustagno,,,14043.0,694.0,2019-04-27
surfe de titãs - barreira de corais na austrália,283369.0,antonio tabet,,,14043.0,694.0,2019-04-27
surfe de titãs - barreira de corais na austrália,283369.0,camillo borges,,,14043.0,694.0,2019-04-27
surfe de titãs - barreira de corais na austrália,283369.0,fabio porchat,,,14043.0,694.0,2019-04-27
surfe de titãs - barreira de corais na austrália,283369.0,felipe dylon,,,14043.0,694.0,2019-04-27
surfe de titãs - barreira de corais na austrália,283369.0,matheus canella,,,14043.0,694.0,2019-04-27
surfe de titãs - barreira de corais na austrália,283369.0,mauricio ozorio,,,14043.0,694.0,2019-04-27
surfe de titãs - barreira de corais na austrália,283369.0,pedro benevides,,,14043.0,694.0,2019-04-27
surfe de titãs - barreira de corais na austrália,283369.0,rodrigo magal,,,14043.0,694.0,2019-04-27
surfe de titãs - barreira de corais na austrália,283369.0,victor leal,,,14043.0,694.0,2019-04-27
vascão,2539202.0,pedro benevides,,,193213.0,3925.0,2019-04-25
vascão,2539202.0,rafael portugal,,,193213.0,3925.0,2019-04-25
vingadores,3370507.0,evelyn castro,,,272314.0,10531.0,2019-04-22
vingadores,3370507.0,fabio porchat,,,272314.0,10531.0,2019-04-22
vingadores,3370507.0,pedro benevides,,,272314.0,10531.0,2019-04-22
vingadores,3370507.0,thati lopes,,,272314.0,10531.0,2019-04-22
surfe de titãs - kitesurf em madagascar,324140.0,carla diaz,,,26639.0,894.0,2019-04-20
surfe de titãs - kitesurf em madagascar,324140.0,carol zanqui,,,26639.0,894.0,2019-04-20
surfe de titãs - kitesurf em madagascar,324140.0,matheus canella,,,26639.0,894.0,2019-04-20
surfe de titãs - kitesurf em madagascar,324140.0,mauricio ozorio,,,26639.0,894.0,2019-04-20
surfe de titãs - kitesurf em madagascar,324140.0,pedro benevides,,,26639.0,894.0,2019-04-20
surfe de titãs - kitesurf em madagascar,324140.0,victor leal,,,26639.0,894.0,2019-04-20
fã de época,1262874.0,jefferson schroeder,,,96056.0,5768.0,2019-04-18
fã de época,1262874.0,rafael portugal,,,96056.0,5768.0,2019-04-18
fã de época,1262874.0,pedro benevides,,,96056.0,5768.0,2019-04-18
fã de época,1262874.0,gabriel totoro,,,96056.0,5768.0,2019-04-18
ouvem tudo,2162397.0,evelyn castro,,,128318.0,3539.0,2019-04-15
ouvem tudo,2162397.0,antonio tabet,,,128318.0,3539.0,2019-04-15
ouvem tudo,2162397.0,camilo borges,,,128318.0,3539.0,2019-04-15
ouvem tudo,2162397.0,pedro benevides,,,128318.0,3539.0,2019-04-15
ouvem tudo,2162397.0,gabriel totoro,,,128318.0,3539.0,2019-04-15
surfe de titãs - urca do minhoto,295347.0,victor leal,,,16594.0,1130.0,2019-04-13
surfe de titãs - urca do minhoto,295347.0,pedro benevides,,,16594.0,1130.0,2019-04-13
surfe de titãs - urca do minhoto,295347.0,mauricio ozório,,,16594.0,1130.0,2019-04-13
site,2343991.0,fabio porchat,,,127462.0,4885.0,2019-04-11
site,2343991.0,pedro benevides,,,127462.0,4885.0,2019-04-11
site,2343991.0,fábio de luca,,,127462.0,4885.0,2019-04-11
escola sem partido,1962983.0,noemia oliveira,,,220983.0,18866.0,2019-04-08
escola sem partido,1962983.0,vítor presto,,,220983.0,18866.0,2019-04-08
escola sem partido,1962983.0,yasmin galvão,,,220983.0,18866.0,2019-04-08
surfe de titãs - especial indonésia,509301.0,antonio tabet,,,30665.0,3071.0,2019-04-06
surfe de titãs - especial indonésia,509301.0,estevam nabote,,,30665.0,3071.0,2019-04-06
surfe de titãs - especial indonésia,509301.0,evelyn castro,,,30665.0,3071.0,2019-04-06
surfe de titãs - especial indonésia,509301.0,fábio de luca,,,30665.0,3071.0,2019-04-06
surfe de titãs - especial indonésia,509301.0,fani pacheco,,,30665.0,3071.0,2019-04-06
surfe de titãs - especial indonésia,509301.0,gregório duvivier,,,30665.0,3071.0,2019-04-06
surfe de titãs - especial indonésia,509301.0,pedro benevides,,,30665.0,3071.0,2019-04-06
surfe de titãs - especial indonésia,509301.0,pedro esteves,,,30665.0,3071.0,2019-04-06
surfe de titãs - especial indonésia,509301.0,victor leal,,,30665.0,3071.0,2019-04-06
surfe de titãs | trailer,200102.0,,,,16954.0,606.0,2019-04-05
maratonando,1713280.0,karina ramil,,,122814.0,2689.0,2019-04-04
maratonando,1713280.0,rafael portugal,,,122814.0,2689.0,2019-04-04
pronunciamento,1317071.0,camillo borges,,,131366.0,23410.0,2019-04-01
pronunciamento,1317071.0,felipe ruggeri,,,131366.0,23410.0,2019-04-01
pronunciamento,1317071.0,gregório duvivier,,,131366.0,23410.0,2019-04-01
pronunciamento,1317071.0,thati lopes,,,131366.0,23410.0,2019-04-01
pronunciamento,1317071.0,pedro benevides,,,131366.0,23410.0,2019-04-01
pronunciamento,1317071.0,rafael portugal,,,131366.0,23410.0,2019-04-01
lei seca,3591376.0,antonio tabet,,,211940.0,4024.0,2019-03-30
lei seca,3591376.0,fábio de luca,,,211940.0,4024.0,2019-03-30
lei seca,3591376.0,noemia oliveira,,,211940.0,4024.0,2019-03-30
lei seca,3591376.0,pedro benevides,,,211940.0,4024.0,2019-03-30
lei seca,3591376.0,thati lopes,,,211940.0,4024.0,2019-03-30
lei seca,3591376.0,totoro,,,211940.0,4024.0,2019-03-30
novela,2019346.0,rafael portugal,,,124651.0,5169.0,2019-03-28
novela,2019346.0,thati lopes,,,124651.0,5169.0,2019-03-28
miojeria gourmet,5715314.0,camillo borges,,,284893.0,4123.0,2019-03-25
miojeria gourmet,5715314.0,fabio porchat,,,284893.0,4123.0,2019-03-25
miojeria gourmet,5715314.0,karina ramil,,,284893.0,4123.0,2019-03-25
pela vida,1059163.0,noemia oliveira,,,103847.0,8548.0,2019-03-23
pela vida,1059163.0,thati lopes,,,103847.0,8548.0,2019-03-23
heroínas brasileiras,4419047.0,antonio tabet,,,286732.0,8314.0,2019-03-21
heroínas brasileiras,4419047.0,evelyn castro,,,286732.0,8314.0,2019-03-21
heroínas brasileiras,4419047.0,karina ramil,,,286732.0,8314.0,2019-03-21
heroínas brasileiras,4419047.0,noemia oliveira,,,286732.0,8314.0,2019-03-21
heroínas brasileiras,4419047.0,pedro benevides,,,286732.0,8314.0,2019-03-21
